id,status,published,last_updated,league_id,competition_name,competition_id,competition_type,match_type,game_type,countdown_cricket,match_date,match_time,ground_name,ground_id,home_team_name,home_team_id,home_club_name,home_club_id,away_team_name,away_team_id,away_club_name,away_club_id,umpire_1_name,umpire_1_id,umpire_2_name,umpire_2_id,umpire_3_name,umpire_3_id,referee_name,referee_id,scorer_1_name,scorer_1_id,scorer_2_name,scorer_2_id,toss_won_by_team_id,toss,batted_first,no_of_overs,balls_per_innings,no_of_innings,result,result_description,result_applied_to,home_confirmed,away_confirmed,result_locked,scorecard_locked,match_notes,points,innings,league_name,starting_runs,dismissal_penalty
6910158,New,Yes,02/08/2025,275,Division 6C,126840,League,Limited Overs,Standard,no,02/08/2025,13:00,Stokenchurch,,2nd XI,191770,Stokenchurch CC,6076,1st XI,284082,Harwell International CC,3220,,,,,,,,,,,,,284082,Harwell International CC - 1st XI won the toss and elected to field,191770,45,,1,W,Stokenchurch CC - 2nd XI - Won,191770,false,false,true,false,"<b>Stokenchurch CC 2nd XI Innings</b><br/>
6.5 Stokenchurch CC 2nd XI: 50 runs in 6.5 overs, 26 minutes, 9 extras<br/>9.2 2nd Wicket: 50 runs in 45 balls, 29 minutes, Jack Springett 24 (17), Awaiz Usman 24 (28), 4 extras<br/>14.6 Stokenchurch CC 2nd XI: 100 runs in 15.0 overs, 66 minutes, 13 extras<br/>22.2 Stokenchurch CC 2nd XI: 150 runs in 22.2 overs, 104 minutes, 18 extras<br/>34.5 Max Schofield: 5 wickets (10.4-3-48-5)
<br/>
<br/>
<b>Harwell International CC 1st XI Innings</b><br/>
13.1 Harwell International CC 1st XI: 50 runs in 13.1 overs, 52 minutes, 8 extras<br/>26.1 Harwell International CC 1st XI: 100 runs in 26.1 overs, 99 minutes, 23 extras<br/>37.6 Sooraj Pradeep: 50 runs in 94 balls, 114 minutes (6x4)<br/>41.1 Harwell International CC 1st XI: 150 runs in 41.1 overs, 144 minutes, 29 extras
<br/>
",,,Cherwell League,NA,NA
7179460,New,Yes,07/08/2025,,,,Friendly,Limited Overs,Standard,no,06/08/2025,18:00,Harwell,11535,Midweek XI,15137,Harwell International CC,3220,Midweek XI,230019,Steventon CC,6038,,,,,,,,,,,,,230019,Steventon CC - Midweek XI won the toss and elected to bat,230019,,,1,W,Harwell International CC - Midweek XI - Won,15137,false,false,false,false,"<b>Steventon CC Midweek XI Innings</b><br/>
8.3 Steventon CC Midweek XI: 50 runs in 8.3 overs, 31 minutes, 4 extras<br/>9.2 2nd Wicket: 50 runs in 42 balls, 25 minutes, Rob Alderman 25 (26), Kester Matthew 19 (16), 6 extras<br/>13.4 Steventon CC Midweek XI: 100 runs in 13.4 overs, 49 minutes, 12 extras
<br/>
<br/>
<b>Harwell International CC Midweek XI Innings</b><br/>
6.1 Harwell International CC Midweek XI: 50 runs in 6.1 overs, 21 minutes, 2 extras<br/>8.4 2nd Wicket: 50 runs in 36 balls, 21 minutes, Jayesh Manwani 22 (15), Raunakk Banerjee 27 (21), 2 extras<br/>11.6 Harwell International CC Midweek XI: 100 runs in 12.0 overs, 40 minutes, 13 extras<br/>14.6 3rd Wicket: 50 runs in 28 balls, 19 minutes, Raunakk Banerjee 16 (12), Ethin George 23 (16), 12 extras
<br/>
",,,NA,NA,NA
6910161,New,Yes,09/08/2025,275,Division 6C,126840,League,Limited Overs,Standard,no,09/08/2025,13:00,Harwell,11535,1st XI,284082,Harwell International CC,3220,1st XI,189998,Steventon CC,6038,,,,,,,,,,,,,189998,Steventon CC - 1st XI won the toss and elected to bat,189998,45,,1,W,Harwell International CC - 1st XI - Won,284082,false,false,true,false,"<b>Steventon CC 1st XI Innings</b><br/>
21.5 Steventon CC 1st XI: 50 runs in 21.5 overs, 82 minutes, 3 extras<br/>33.6 Steventon CC 1st XI: 100 runs in 34.0 overs, 132 minutes, 3 extras
<br/>
<br/>
<b>Harwell International CC 1st XI Innings</b><br/>
12.5 2nd Wicket: 50 runs in 70 balls, 47 minutes, Raunakk Banerjee 22 (28), Toby Gallington 23 (42), 6 extras<br/>12.5 Harwell International CC 1st XI: 50 runs in 12.5 overs, 51 minutes, 6 extras<br/>25.2 Harwell International CC 1st XI: 100 runs in 25.2 overs, 107 minutes, 14 extras
<br/>
",,,Cherwell League,NA,NA
6910882,New,Yes,09/08/2025,275,Division 9B,126849,League,Limited Overs,Standard,no,09/08/2025,13:00,Add New Ground,,2nd XI,126922,Sunningwell CC,6158,2nd XI,378560,Harwell International CC,3220,,,,,,,,,,,,,126922,Sunningwell CC - 2nd XI won the toss and elected to bat,126922,40,,1,W,Sunningwell CC - 2nd XI - Won,126922,false,false,true,false,,,,Cherwell League,NA,NA
6845747,New,Yes,10/08/2025,,,,Friendly,Limited Overs,Standard,no,10/08/2025,14:00,Charlton Village Road,491,Friendly XI,121326,Wantage & Grove CC,6648,Friendly XI,15138,Harwell International CC,3220,,,,,,,,,Simon Wilkinson,5626441,,,121326,Wantage & Grove CC - Friendly XI won the toss and elected to field,15138,,,1,W,Harwell International CC - Friendly XI - Won,15138,false,false,false,false,"<b>Harwell International CC Friendly XI Innings</b><br/>
7.8 Harwell International CC Friendly XI: 50 runs in 8.0 overs, 45 minutes, 14 extras<br/>9.4 4th Wicket: 50 runs in 27 balls, 26 minutes, Jayesh Manwani 26 (14), Jamie Ross 15 (13), 9 extras<br/>12.5 Harwell International CC Friendly XI: 100 runs in 12.5 overs, 71 minutes, 19 extras<br/>13.1 Jayesh Manwani: 50 runs in 29 balls, 59 minutes (9x4, 1x6)<br/>15.4 4th Wicket: 100 runs in 65 balls, 56 minutes, Jayesh Manwani 54 (30), Jamie Ross 37 (35), 10 extras<br/>17.4 Jamie Ross: 50 runs in 42 balls, 65 minutes (8x4, 1x6)<br/>17.5 Harwell International CC Friendly XI: 150 runs in 17.5 overs, 95 minutes, 23 extras<br/>30.9 Harwell International CC Friendly XI: 200 runs in 30.3 overs, 151 minutes, 34 extras
<br/>
<br/>
<b>Wantage & Grove CC Friendly XI Innings</b><br/>
7.5 Wantage & Grove CC Friendly XI: 50 runs in 7.4 overs, 33 minutes, 10 extras<br/>8.2 3rd Wicket: 50 runs in 30 balls, 21 minutes, Jonny Walker 6 (9), Stephen Bramley 39 (21), 6 extras<br/>19.4 Wantage & Grove CC Friendly XI: 100 runs in 19.4 overs, 87 minutes, 15 extras
<br/>
",,,NA,NA,NA
6910889,New,Yes,16/08/2025,275,Division 9B,126849,League,Limited Overs,Standard,no,16/08/2025,13:00,Harwell,11535,2nd XI,378560,Harwell International CC,3220,2nd XI,356214,Stanton Harcourt CC,6010,,,,,,,,,,,,,378560,Harwell International CC - 2nd XI won the toss and elected to field,356214,40,,1,W,Harwell International CC - 2nd XI - Won,378560,false,false,true,false,"<b>Stanton Harcourt CC 2nd XI Innings</b><br/>
13.4 Stanton Harcourt CC 2nd XI: 50 runs in 13.4 overs, 56 minutes, 13 extras<br/>26.6 Stanton Harcourt CC 2nd XI: 100 runs in 26.5 overs, 107 minutes, 21 extras
<br/>
<br/>
<b>Harwell International CC 2nd XI Innings</b><br/>
9.1 Harwell International CC 2nd XI: 50 runs in 9.1 overs, 42 minutes, 10 extras<br/>16.3 4th Wicket: 50 runs in 67 balls, 42 minutes, Yaqoob Syed 24 (31), Adam Shorten 18 (36), 8 extras<br/>18.1 Harwell International CC 2nd XI: 100 runs in 18.1 overs, 75 minutes, 15 extras
<br/>
",,,Cherwell League,NA,NA
6910167,New,Yes,21/08/2025,275,Division 6C,126840,League,Limited Overs,Standard,no,16/08/2025,13:00,Abingdon Vale CC - Hales Meadow,14131,2nd XI,77935,Abingdon Vale CC,599,1st XI,284082,Harwell International CC,3220,,,Richard Chamberlain,6375080,,,,,,,,,77935,Abingdon Vale CC - 2nd XI won the toss and elected to bat,77935,45,,1,W,Abingdon Vale CC - 2nd XI - Won,77935,false,false,true,false,,,,Cherwell League,NA,NA
7184003,New,Yes,17/08/2025,,,,Friendly,Limited Overs,Standard,no,17/08/2025,14:00,Harwell,11535,Friendly XI,15138,Harwell International CC,3220,Friendly XI,190178,Aldworth CC,11866,,,,,,,,,,,,,15138,Harwell International CC - Friendly XI won the toss and elected to bat,15138,,,1,W,Aldworth CC - Friendly XI - Won,190178,false,false,false,false,"<b>Harwell International CC Friendly XI Innings</b><br/>
18.4 Harwell International CC Friendly XI: 50 runs in 18.4 overs, 81 minutes, 14 extras
<br/>
<br/>
<b>Aldworth CC Friendly XI Innings</b><br/>
9.2 Aldworth CC Friendly XI: 50 runs in 9.2 overs, 45 minutes, 0 extras
<br/>
",,,NA,NA,NA
6910894,New,Yes,23/08/2025,275,Division 9B,126849,League,Limited Overs,Standard,no,23/08/2025,13:00,Garsington,,1st XI,378558,Gaerse Dun CC,29227,2nd XI,378560,Harwell International CC,3220,,,,,,,,,,,,,378558,Gaerse Dun CC - 1st XI won the toss and elected to field,378560,40,,1,W,Harwell International CC - 2nd XI - Won,378560,false,false,true,false,"<b>Harwell International CC 2nd XI Innings</b><br/>
11.2 Harwell International CC 2nd XI: 50 runs in 11.2 overs, 54 minutes, 13 extras<br/>19.5 3rd Wicket: 50 runs in 70 balls, 40 minutes, Matt Davies 25 (35), Joe Braham 19 (35), 6 extras<br/>21.7 Harwell International CC 2nd XI: 100 runs in 22.0 overs, 94 minutes, 20 extras
<br/>
<br/>
<b>Gaerse Dun CC 1st XI Innings</b><br/>
17.5 Gaerse Dun CC 1st XI: 50 runs in 17.5 overs, 62 minutes, 8 extras<br/>26.4 4th Wicket: 50 runs in 81 balls, 46 minutes, G Gaurav 26 (44), J Barwise 16 (37), 8 extras<br/>29.1 Gaerse Dun CC 1st XI: 100 runs in 29.1 overs, 103 minutes, 14 extras
<br/>
",,,Cherwell League,NA,NA
6910170,New,Yes,23/08/2025,275,Division 6C,126840,League,Limited Overs,Standard,no,23/08/2025,13:00,Harwell,11535,1st XI,284082,Harwell International CC,3220,4th XI,136094,Horspath CC,8683,,,,,,,,,,,,,136094,Horspath CC - 4th XI won the toss and elected to field,284082,45,,1,W,Harwell International CC - 1st XI - Won,284082,false,false,true,false,"<b>Harwell International CC 1st XI Innings</b><br/>
13.1 1st Wicket: 50 runs in 79 balls, 54 minutes, Thomas Forrest 11 (38), Graham Stevens 39 (41), 2 extras<br/>13.1 Harwell International CC 1st XI: 50 runs in 13.1 overs, 54 minutes, 2 extras<br/>17.1 Graham Stevens: 50 runs in 51 balls, 65 minutes (9x4)<br/>23.4 1st Wicket: 100 runs in 142 balls, 92 minutes, Thomas Forrest 27 (67), Graham Stevens 69 (75), 4 extras<br/>23.4 Harwell International CC 1st XI: 100 runs in 23.4 overs, 92 minutes, 4 extras<br/>29.4 Harwell International CC 1st XI: 150 runs in 29.4 overs, 119 minutes, 15 extras<br/>33.1 Graham Stevens: 100 runs in 100 balls, 134 minutes (17x4)<br/>41.1 Harwell International CC 1st XI: 200 runs in 41.1 overs, 169 minutes, 24 extras
<br/>
<br/>
<b>Horspath CC 4th XI Innings</b><br/>
18.3 Horspath CC 4th XI: 50 runs in 18.3 overs, 75 minutes, 23 extras<br/>30.6 Horspath CC 4th XI: 100 runs in 30.5 overs, 130 minutes, 31 extras
<br/>
",,,Cherwell League,NA,NA
6910896,New,Yes,30/08/2025,275,Division 9B,126849,League,Limited Overs,Standard,no,30/08/2025,12:30,Harwell,11535,2nd XI,378560,Harwell International CC,3220,3rd XI,345111,East & West Hendred CC,2436,,,,,,,,,,,,,378560,Harwell International CC - 2nd XI won the toss and elected to field,345111,40,,1,W,Harwell International CC - 2nd XI - Won,378560,false,true,true,false,"<b>East & West Hendred CC 3rd XI Innings</b><br/>
13.3 East & West Hendred CC 3rd XI: 50 runs in 13.3 overs, 52 minutes, 12 extras<br/>15.4 3rd Wicket: 50 runs in 63 balls, 38 minutes, Andy Buckland 25 (34), George Brook 17 (29), 10 extras<br/>27.2 Stephen Boag: 5 wickets (7.2-1-20-5)<br/>31.2 East & West Hendred CC 3rd XI: 100 runs in 31.2 overs, 112 minutes, 17 extras
<br/>
<br/>
<b>Harwell International CC 2nd XI Innings</b><br/>
9.3 Harwell International CC 2nd XI: 50 runs in 9.3 overs, 41 minutes, 4 extras<br/>21.6 4th Wicket: 50 runs in 72 balls, 54 minutes, Matt Davies 17 (35), Thomas Forrest 25 (37), 8 extras<br/>21.6 Harwell International CC 2nd XI: 100 runs in 22.0 overs, 99 minutes, 12 extras
<br/>
",,,Cherwell League,NA,NA
6910176,New,Yes,01/09/2025,275,Division 6C,126840,League,Limited Overs,Standard,no,30/08/2025,12:30,Meadow Styles Playing Field,2578,2nd XI,49117,Bledlow Ridge CC,7799,1st XI,284082,Harwell International CC,3220,,,,,,,,,,,,,284082,Harwell International CC - 1st XI won the toss and elected to field,49117,45,,1,A,Abandoned,,false,false,true,false,,,,Cherwell League,NA,NA
7190472,New,Yes,31/08/2025,,,,Friendly,Limited Overs,Standard,no,31/08/2025,13:30,Memorial Playing Field,59174,Friendly XI,330767,Ascott-under-Wychwood CC,765,Friendly XI,15138,Harwell International CC,3220,,,,,,,,,,,,,15138,Harwell International CC - Friendly XI won the toss and elected to bat,15138,,,1,W,Ascott-under-Wychwood CC - Friendly XI - Won,330767,false,false,false,false,"<b>Harwell International CC Friendly XI Innings</b><br/>
10.1 Harwell International CC Friendly XI: 50 runs in 10.1 overs, 41 minutes, 7 extras<br/>22.2 Harwell International CC Friendly XI: 100 runs in 22.2 overs, 88 minutes, 22 extras<br/>30.5 7th Wicket: 50 runs in 103 balls, 54 minutes, Davindra Sanghera 34 (60), Ronnie Strangward 1 (43), 15 extras
<br/>
<br/>
<b>Ascott under Wychwood CC Friendly XI Innings</b><br/>
9.1 Ascott under Wychwood CC Friendly XI: 50 runs in 9.1 overs, 36 minutes, 2 extras<br/>13.1 2nd Wicket: 50 runs in 42 balls, 27 minutes, Stewart Moss 16 (17), Will Harvey 30 (25), 4 extras<br/>14.5 Ascott under Wychwood CC Friendly XI: 100 runs in 14.5 overs, 61 minutes, 6 extras
<br/>
",,,NA,NA,NA
6910183,New,Yes,06/09/2025,275,Division 6C,126840,League,Limited Overs,Standard,no,06/09/2025,12:30,Harwell,11535,1st XI,284082,Harwell International CC,3220,1st XI,225824,Clifton Hampden CC,1927,,,,,,,,,,,,,284082,Harwell International CC - 1st XI won the toss and elected to bat,284082,45,,1,W,Harwell International CC - 1st XI - Won,284082,false,false,true,false,"<b>Harwell International CC 1st XI Innings</b><br/>
14.5 Harwell International CC 1st XI: 50 runs in 14.3 overs, 60 minutes, 7 extras<br/>24.6 Harwell International CC 1st XI: 100 runs in 25.0 overs, 107 minutes, 12 extras<br/>33.4 Harwell International CC 1st XI: 150 runs in 33.3 overs, 142 minutes, 22 extras
<br/>
<br/>
<b>Clifton Hampden CC 1st XI Innings</b><br/>
24.1 Clifton Hampden CC 1st XI: 50 runs in 24.1 overs, 102 minutes, 11 extras
<br/>
",,,Cherwell League,NA,NA
6910902,New,Yes,06/09/2025,275,Division 9B,126849,League,Limited Overs,Standard,no,06/09/2025,12:30,Clifton Hampden,60396,6th XI,378557,Didcot CC,2301,2nd XI,378560,Harwell International CC,3220,,,,,,,,,,,,,378560,Harwell International CC - 2nd XI won the toss and elected to field,378557,40,,1,W,Harwell International CC - 2nd XI - Won,378560,false,false,true,false,"<b>Didcot CC 6th XI Innings</b><br/>
13.6 Didcot CC 6th XI: 50 runs in 13.4 overs, 60 minutes, 16 extras<br/>27.6 Didcot CC 6th XI: 100 runs in 27.3 overs, 115 minutes, 25 extras
<br/>
<br/>
<b>Harwell International CC 2nd XI Innings</b><br/>
13.4 Harwell International CC 2nd XI: 50 runs in 13.4 overs, 50 minutes, 18 extras<br/>17.1 3rd Wicket: 50 runs in 64 balls, 42 minutes, Kelvin Atkinson 33 (40), Joe Braham 15 (24), 5 extras<br/>20.5 Harwell International CC 2nd XI: 100 runs in 20.5 overs, 81 minutes, 20 extras<br/>21.5 Kelvin Atkinson: 50 runs in 61 balls, 72 minutes (11x4)
<br/>
",,,Cherwell League,NA,NA
6977979,New,Yes,10/09/2025,,,,Friendly,Limited Overs,Standard,no,07/09/2025,13:30,Harwell,11535,Friendly XI,15138,Harwell International CC,3220,Friendly XI,193072,Mandarins CC,12296,,,,,,,,,,,,,193072,Mandarins CC - Friendly XI won the toss and elected to field,15138,,,1,W,Harwell International CC - Friendly XI - Won,15138,false,true,false,false,"<b>Harwell International CC Friendly XI Innings</b><br/>
10.1 Harwell International CC Friendly XI: 50 runs in 10.0 overs, 34 minutes, 3 extras<br/>10.5 2nd Wicket: 50 runs in 52 balls, 30 minutes, Graham Stevens 17 (19), James Wilson 27 (33), 6 extras<br/>13.2 Graham Stevens: 50 runs in 40 balls, 49 minutes (8x4)<br/>19.1 Harwell International CC Friendly XI: 100 runs in 19.1 overs, 74 minutes, 10 extras<br/>31.3 Harwell International CC Friendly XI: 150 runs in 31.2 overs, 120 minutes, 19 extras
<br/>
<br/>
<b>Mandarins CC Friendly XI Innings</b><br/>
11.4 Mandarins CC Friendly XI: 50 runs in 11.4 overs, 43 minutes, 6 extras<br/>17.5 2nd Wicket: 50 runs in 74 balls, 47 minutes, Chris McKeon 19 (33), Jonathan Wilmot 24 (41), 7 extras<br/>22.4 Mandarins CC Friendly XI: 100 runs in 22.3 overs, 87 minutes, 11 extras<br/>24.9 2nd Wicket: 100 runs in 118 balls, 77 minutes, Chris McKeon 34 (51), Jonathan Wilmot 49 (67), 17 extras<br/>26.6 Jonathan Wilmot: 50 runs in 74 balls, 85 minutes (4x4)<br/>32.5 Mandarins CC Friendly XI: 150 runs in 32.5 overs, 131 minutes, 25 extras
<br/>
",,,NA,NA,NA
7028020,New,Yes,21/09/2025,,,,Friendly,Limited Overs,Standard,no,14/09/2025,13:00,Cow Common,57888,Friendly XI,196653,Ewelme & Benson CC,2633,Friendly XI,15138,Harwell International CC,3220,,,,,,,,,,,,,,,,,,1,C,Cancelled,,true,false,false,false,,,,NA,NA,NA
7251276,New,Yes,03/05/2026,,,,Friendly,Limited Overs,Standard,no,02/05/2026,13:00,Harwell,11535,Friendly XI,15138,Harwell International CC,3220,Sunday 1st XI,178964,Bampton-in-the-Bush CC,898,,,,,,,,,,,,,178964,Bampton-in-the-Bush CC - Sunday 1st XI won the toss and elected to field,15138,,,1,A,Abandoned,,false,false,false,false,"<b>Harwell International CC Friendly XI Innings</b><br/>
11.5 Harwell International CC Friendly XI: 50 runs in 11.5 overs, 46 minutes, 7 extras<br/>22.1 Harwell International CC Friendly XI: 100 runs in 22.1 overs, 88 minutes, 11 extras<br/>28.6 Harwell International CC Friendly XI: 150 runs in 29.0 overs, 116 minutes, 17 extras<br/>29.5 6th Wicket: 50 runs in 37 balls, 24 minutes, Matt Davies 33 (26), Max Schofield 12 (11), 5 extras<br/>31.1 Matt Davies: 50 runs in 47 balls, 56 minutes (7x4, 2x6)<br/>33.2 Harwell International CC Friendly XI: 200 runs in 33.2 overs, 135 minutes, 18 extras
<br/>
<br/>
<b>Bampton-in-the-Bush CC Sunday 1st XI Innings</b><br/>
15.4 Bampton-in-the-Bush CC Sunday 1st XI: 50 runs in 15.3 overs, 83 minutes, 5 extras
<br/>
",,,NA,NA,NA
7461661,New,Yes,03/05/2026,,,,Friendly,Limited Overs,Standard,no,03/05/2026,13:30,Harwell,11535,Friendly XI,15138,Harwell International CC,3220,Sunday XI,53920,Goring on Thames CC,2946,,,,,,,,,,,,,15138,Harwell International CC - Friendly XI won the toss and elected to field,53920,,,1,W,Goring on Thames CC - Sunday XI - Won,53920,false,true,false,false,"<b>Goring on Thames CC Sunday XI Innings</b><br/>
9.3 1st Wicket: 50 runs in 58 balls, 34 minutes, Rory Bennett 28 (38), William Slade 12 (20), 10 extras<br/>9.3 Goring on Thames CC Sunday XI: 50 runs in 9.3 overs, 34 minutes, 10 extras<br/>18.1 Goring on Thames CC Sunday XI: 100 runs in 18.1 overs, 79 minutes, 20 extras<br/>27.3 Goring on Thames CC Sunday XI: 150 runs in 27.3 overs, 120 minutes, 31 extras
<br/>
<br/>
<b>Harwell International CC Friendly XI Innings</b><br/>
8.7 Harwell International CC Friendly XI: 50 runs in 9.0 overs, 36 minutes, 3 extras<br/>17.1 Harwell International CC Friendly XI: 100 runs in 17.1 overs, 70 minutes, 6 extras<br/>18.1 4th Wicket: 50 runs in 47 balls, 31 minutes, Graham Stevens 9 (17), Muhammad Ubaid 36 (30), 5 extras<br/>21.6 Graham Stevens: 50 runs in 64 balls, 89 minutes (7x4, 1x6)<br/>22.1 Muhammad Ubaid: 50 runs in 41 balls, 48 minutes (8x4)<br/>23.3 Harwell International CC Friendly XI: 150 runs in 23.3 overs, 98 minutes, 8 extras
<br/>
",,,NA,NA,NA
7400934,New,Yes,07/05/2026,16676,Division 3 West,136499,League,Limited Overs,Standard,no,06/05/2026,18:00,Boundary Park 1: “Slade Oval”,37957,Downs 3rd XI,381696,Didcot CC,2301,Midweek XI,15137,Harwell International CC,3220,,,,,,,,,,,,,15137,Harwell International CC - Midweek XI won the toss and elected to bat,15137,20,,1,W,Harwell International CC - Midweek XI - Won,15137,false,false,false,false,"<b>Harwell International CC Midweek XI Innings</b><br/>
5.5 1st Wicket: 50 runs in 33 balls, 15 minutes, James Goldsby-West 21 (13), Graham Stevens 19 (20), 13 extras<br/>5.5 Harwell International CC Midweek XI: 50 runs in 5.5 overs, 15 minutes, 13 extras<br/>12.3 Harwell International CC Midweek XI: 100 runs in 12.3 overs, 39 minutes, 31 extras<br/>13.4 James Goldsby-West: 50 runs in 36 balls, 43 minutes (7x4)<br/>16.4 Harwell International CC Midweek XI: 150 runs in 16.4 overs, 57 minutes, 37 extras
<br/>
<br/>
<b>Didcot CC Downs 3rd XI Innings</b><br/>
8.2 Didcot CC Downs 3rd XI: 50 runs in 8.2 overs, 30 minutes, 11 extras<br/>17.4 Didcot CC Downs 3rd XI: 100 runs in 17.4 overs, 62 minutes, 27 extras
<br/>
",,,Downs League,NA,NA
7364363,New,Yes,09/05/2026,275,Division 9B,135965,League,Limited Overs,Standard,no,09/05/2026,13:00,Harwell,11535,2nd XI,378560,Harwell International CC,3220,2nd XI,356209,Dorchester-on-Thames CC,9839,,,,,,,,,,,,,378560,Harwell International CC - 2nd XI won the toss and elected to bat,378560,40,,1,W,Dorchester-on-Thames CC - 2nd XI - Won,356209,false,false,false,false,"<b>Harwell International CC 2nd XI Innings</b><br/>
22.6 Harwell International CC 2nd XI: 50 runs in 22.2 overs, 91 minutes, 12 extras<br/>35.3 Harwell International CC 2nd XI: 100 runs in 35.1 overs, 141 minutes, 27 extras
<br/>
<br/>
<b>Dorchester-on-Thames CC 2nd XI Innings</b><br/>
9.6 2nd Wicket: 50 runs in 53 balls, 35 minutes, C Rudling 16 (24), Luke Abery 24 (29), 11 extras<br/>9.6 Dorchester-on-Thames CC 2nd XI: 50 runs in 9.3 overs, 39 minutes, 11 extras<br/>20.8 Dorchester-on-Thames CC 2nd XI: 100 runs in 20.4 overs, 92 minutes, 19 extras
<br/>
",,,Cherwell League,NA,NA
7363371,New,Yes,09/05/2026,275,Division 5C,135946,League,Limited Overs,Standard,no,09/05/2026,13:00,Dorchester Recreation Ground,33082,1st XI,92735,Dorchester-on-Thames CC,9839,1st XI,284082,Harwell International CC,3220,,,,,,,,,Hannah Blatchley,4883027,,,284082,Harwell International CC - 1st XI won the toss and elected to bat,284082,45,,1,W,Dorchester-on-Thames CC - 1st XI - Won,92735,false,false,false,false,"<b>Harwell International CC 1st XI Innings</b><br/>
9.3 Harwell International CC 1st XI: 50 runs in 9.3 overs, 37 minutes, 8 extras<br/>23.2 Harwell International CC 1st XI: 100 runs in 23.2 overs, 91 minutes, 16 extras<br/>30.6 Max Schofield: 50 runs in 64 balls, 64 minutes (12x4)<br/>31.4 Harwell International CC 1st XI: 150 runs in 31.4 overs, 118 minutes, 21 extras<br/>31.5 6th Wicket: 50 runs in 42 balls, 23 minutes, Max Schofield 45 (27), Muhammad Ubaid 5 (15), 3 extras
<br/>
<br/>
<b>Dorchester-on-Thames CC 1st XI Innings</b><br/>
11.8 Dorchester-on-Thames CC 1st XI: 50 runs in 12.0 overs, 48 minutes, 6 extras<br/>12.5 2nd Wicket: 50 runs in 68 balls, 45 minutes, M Andrews 18 (35), Conor Graney 26 (33), 6 extras<br/>20.7 Dorchester-on-Thames CC 1st XI: 100 runs in 21.0 overs, 82 minutes, 22 extras<br/>21.1 2nd Wicket: 100 runs in 119 balls, 76 minutes, M Andrews 38 (62), Conor Graney 41 (57), 23 extras<br/>22.4 M Andrews: 50 runs in 76 balls, 88 minutes (9x4)<br/>25.3 Conor Graney: 50 runs in 63 balls, 97 minutes (6x4, 1x6)<br/>26.1 Dorchester-on-Thames CC 1st XI: 150 runs in 26.1 overs, 106 minutes, 29 extras<br/>26.3 2nd Wicket: 150 runs in 153 balls, 101 minutes, M Andrews 68 (87), Conor Graney 54 (66), 29 extras
<br/>
",,,Cherwell League,NA,NA
7637763,New,Yes,25/05/2026,,,,Friendly,Limited Overs,Standard,no,10/05/2026,13:30,Witney Mills,38266,Friendly XI,105141,Oxfordshire County Council Staff CC,4947,Friendly XI,15138,Harwell International CC,3220,,,,,,,,,,,,,,,,,,1,C,Cancelled,,false,false,false,false,"<p>OCCSCC&nbsp;could&nbsp;not&nbsp;get&nbsp;enough&nbsp;players</p>
",,,NA,NA,NA
7687414,New,Yes,21/05/2026,,,,Friendly,Limited Overs,Standard,no,10/05/2026,13:30,The Sports Field,22922,Friendly XI,87484,"Appleton CC, Oxon",736,Friendly XI,15138,Harwell International CC,3220,,,,,,,,,,,,,87484,"Appleton CC, Oxon - Friendly XI won the toss and elected to bat",87484,,,1,W,"Appleton CC, Oxon - Friendly XI - Won",87484,false,false,false,false,,,,NA,NA,NA
7400956,New,Yes,13/05/2026,16676,Division 3 West,136499,League,Limited Overs,Standard,no,13/05/2026,18:00,Harwell,11535,Midweek XI,15137,Harwell International CC,3220,Midweek XI,77938,Abingdon Vale CC,599,,,,,,,,,,,,,15137,Harwell International CC - Midweek XI won the toss and elected to field,77938,20,,1,W,Abingdon Vale CC - Midweek XI - Won,77938,false,false,false,false,"<b>Abingdon Vale CC Midweek XI Innings</b><br/>
6.3 Abingdon Vale CC Midweek XI: 50 runs in 6.3 overs, 23 minutes, 9 extras<br/>10.1 2nd Wicket: 50 runs in 31 balls, 20 minutes, Matthew Bell 18 (12), Oliver Tame 21 (19), 13 extras<br/>12.6 Abingdon Vale CC Midweek XI: 100 runs in 13.0 overs, 48 minutes, 13 extras<br/>18.4 Oliver Tame: 50 runs in 45 balls, 53 minutes (5x4, 1x6)<br/>19.4 Abingdon Vale CC Midweek XI: 150 runs in 19.3 overs, 73 minutes, 22 extras
<br/>
<br/>
<b>Harwell International CC Midweek XI Innings</b><br/>
9.2 Harwell International CC Midweek XI: 50 runs in 9.2 overs, 33 minutes, 8 extras<br/>14.3 Harwell International CC Midweek XI: 100 runs in 14.3 overs, 55 minutes, 16 extras
<br/>
",,,Downs League,NA,NA
7363375,New,Yes,17/05/2026,275,Division 5C,135946,League,Limited Overs,Standard,no,16/05/2026,13:00,Harwell,11535,1st XI,284082,Harwell International CC,3220,2nd XI,77935,Abingdon Vale CC,599,Neil McDonald,7046450,Chris Blaber,6973232,,,,,Cordelia Williams,6446400,,,77935,Abingdon Vale CC - 2nd XI won the toss and elected to field,284082,45,,1,W,Abingdon Vale CC - 2nd XI - Won,77935,false,false,false,false,,,,Cherwell League,NA,NA
